CountryRegionName;EDAD;Gender;MaritalStatus;NumberCarsOwned;TotalChildren;BikeBuyer;AvgMonthSpend;
Australia;55;F;M;1;2;1;49.12;
Germany;31;F;M;1;0;0;44.82;
France;46;M;S;3;0;1;53.96;
United States;50;M;M;2;2;1;52.82;
United States;49;F;M;1;2;0;45.91;
Australia;48;M;S;1;0;1;57.07;
United States;34;M;M;0;1;1;47.72;
Australia;51;F;M;1;2;0;47.44;
France;26;F;S;0;0;0;46.9;
United Kingdom;35;M;M;2;2;1;53.56;
United States;40;F;S;1;0;0;50.16;
Canada;54;M;M;1;2;1;58.67;
United States;33;F;M;2;1;0;52.63;
France;34;M;S;0;0;0;48.63;
United States;35;M;S;3;0;1;51.77;
Canada;60;M;M;0;2;1;48.92;
United States;45;M;M;2;2;1;56.84;
Canada;30;F;S;1;0;0;54.44;
United States;32;M;S;1;0;0;54.37;
United States;42;F;S;1;0;0;52.6;
Australia;48;M;S;2;0;1;57.45;
Australia;37;F;M;1;2;1;50.15;
Australia;34;F;M;1;2;1;51.27;
France;36;F;M;1;1;1;51.29;
Germany;35;M;S;3;0;1;55.38;
France;41;F;S;2;0;1;50.33;
United Kingdom;36;F;S;2;0;1;53.02;
United States;38;M;M;1;2;0;54.27;
Australia;40;M;S;0;0;1;53.86;
United States;49;M;M;1;2;0;53.62;
United States;35;F;S;1;0;0;47.92;
United States;41;M;M;2;1;1;54.28;
United States;35;F;M;2;0;1;50.4;
France;34;M;S;2;0;1;55.54;
United States;65;M;M;1;2;1;48.61;
Canada;39;F;S;1;0;0;51.8;
United States;49;F;S;1;0;0;49.75;
United Kingdom;45;M;M;2;0;0;60.41;
United States;37;F;M;0;2;1;48.99;
Australia;36;M;M;1;1;1;48.43;
United States;54;M;M;0;2;1;56.51;
United States;55;M;M;1;2;1;53.76;
United States;48;M;M;1;2;1;50.34;
United Kingdom;62;M;M;1;2;0;48.29;
Germany;71;F;M;2;2;1;52.34;
United States;43;F;M;1;1;0;45.31;
United States;50;F;M;0;2;1;48.79;
United States;60;M;S;0;1;0;46.13;
United Kingdom;71;M;M;1;3;0;50;
United States;45;F;M;2;2;1;52.55;
United States;41;M;S;3;0;0;61.87;
United States;31;F;S;2;0;1;52.5;
United Kingdom;25;F;M;3;0;1;49.6;
United Kingdom;85;F;S;2;1;1;51.4;
France;26;F;S;1;0;0;52.38;
United States;38;F;S;0;0;1;49.93;
United States;52;M;M;1;2;0;51.96;
United States;41;F;S;0;0;0;52.5;
United States;66;F;M;1;3;0;48.82;
France;35;M;M;1;1;1;51.33;
Australia;34;M;M;1;2;1;53.76;
Australia;44;F;M;3;2;1;55.1;
France;35;F;S;0;0;1;55.72;
Australia;35;F;M;2;0;0;52.49;
Canada;35;F;M;1;2;0;46.17;
United States;49;F;M;1;1;0;49;
Germany;33;F;S;3;0;1;53.5;
United Kingdom;27;M;S;0;0;1;46.52;
Australia;31;F;M;1;0;0;49.88;
United States;32;F;S;2;0;0;51.21;
United States;27;F;S;0;0;1;51.4;
United States;27;M;S;1;0;1;51.36;
United Kingdom;40;F;S;1;0;0;46.19;
Australia;37;F;M;1;1;0;47.68;
Australia;35;F;S;2;0;1;54.85;
United States;47;F;M;3;2;1;49.15;
Canada;62;F;M;2;2;0;50.76;
United States;66;F;M;2;2;1;50.67;
Germany;44;F;S;1;0;0;51.82;
United Kingdom;54;M;M;3;2;0;54.71;
France;56;F;M;2;2;1;48.52;
United Kingdom;51;M;S;2;0;1;56.61;
United Kingdom;27;M;M;1;0;0;48.1;
United States;41;F;S;2;0;1;53.74;
Australia;25;M;S;0;0;1;52.63;
United States;52;M;M;2;2;1;49.75;
Australia;54;F;S;2;0;1;50.79;
United States;56;M;M;3;2;1;63.08;
United Kingdom;63;M;M;2;2;1;48.31;
United States;60;F;S;1;1;0;48.38;
Australia;41;M;S;1;0;0;61.1;
Canada;39;M;M;2;2;0;55.48;
United States;36;F;S;1;0;0;47.31;
Australia;33;F;S;1;0;0;51.62;
Australia;27;M;M;1;0;0;47.51;
United States;60;F;S;2;1;0;51.09;
Germany;31;M;S;1;0;1;52.03;
United States;50;M;S;2;0;1;55.37;
United States;56;M;S;3;0;1;56.8;
United States;41;F;M;1;2;1;50.24;
United States;57;F;M;2;2;1;51.75;
United States;49;M;M;1;1;0;54.56;
France;56;F;M;1;2;0;50;
Australia;39;F;M;1;2;0;50.03;
Canada;29;F;S;1;0;0;48.11;
Canada;51;M;M;1;2;1;54.29;
Germany;33;F;S;2;0;1;50.83;
United States;36;M;M;2;2;1;51.15;
United Kingdom;35;M;M;3;0;1;51.47;
United States;47;F;M;2;1;1;53.75;
France;59;F;M;1;2;1;51.72;
United States;72;M;M;0;2;1;52.75;
United States;64;F;S;0;1;1;52.03;
Germany;44;F;S;1;0;0;50.95;
United States;76;F;M;2;3;0;50.08;
United States;54;F;M;0;2;1;52.63;
Canada;40;M;S;1;0;0;52.92;
Germany;39;F;M;3;2;1;49.63;
Australia;48;F;S;2;0;0;51.46;
United States;45;M;S;2;0;1;60.86;
United States;52;M;S;1;0;0;48.87;
Germany;40;F;M;3;1;1;53.2;
United States;53;M;S;2;0;1;59.51;
Australia;36;M;M;2;2;0;50.67;
France;50;F;M;1;2;0;48.04;
United States;45;M;S;1;0;1;62.09;
United States;34;M;M;0;2;1;51.52;
United States;38;M;S;0;0;0;48.2;
United States;58;F;S;1;1;0;53;
United States;59;F;M;1;2;1;52.48;
United States;46;F;S;2;0;0;48.82;
Australia;62;M;M;0;2;1;48.56;
United Kingdom;38;F;M;1;1;0;48.9;
United States;30;M;S;2;0;0;52.05;
United States;25;F;M;2;0;1;50.38;
United States;44;M;S;1;0;0;61;
United States;56;F;S;2;0;0;50.9;
United States;66;F;S;0;1;1;50.56;
France;38;F;S;0;0;1;49.46;
United States;51;F;M;0;2;1;48.7;
Canada;37;F;M;1;2;1;51.51;
United States;52;M;S;0;0;1;55.31;
United States;67;F;M;3;2;1;52.87;
United States;30;F;M;0;0;1;47.57;
United States;35;F;M;2;1;1;51.46;
United States;66;F;M;2;2;1;52.31;
Australia;42;F;M;1;2;1;51.16;
France;66;M;S;0;1;1;49.32;
United States;44;M;S;3;0;1;55.89;
United States;70;M;M;3;2;1;52.06;
United Kingdom;81;M;M;2;3;0;48.18;
United Kingdom;42;M;M;2;2;1;55.49;
United States;69;F;M;2;3;1;51.39;
United States;33;M;M;1;1;1;49.59;
United States;44;M;M;1;1;1;55.19;
United States;36;F;M;0;1;0;49.76;
United States;36;F;S;2;0;0;52.63;
France;41;F;S;0;0;0;45.12;
United States;37;M;S;2;0;1;54.57;
Germany;36;F;M;2;2;1;52.93;
United States;44;M;S;1;0;0;62.19;
Australia;42;F;M;2;2;1;48.18;
Germany;53;F;S;1;0;0;46.31;
United States;44;M;M;2;2;1;48.41;
Australia;30;F;S;2;0;0;53.98;
United States;34;F;M;1;1;1;48;
Canada;33;F;M;1;2;1;51.79;
United States;30;M;S;1;0;0;48.24;
Australia;37;F;M;1;2;1;53.71;
United States;59;F;S;1;1;0;50.88;
Germany;53;F;M;1;2;1;52.25;
United States;42;F;S;3;0;1;54.91;
Canada;26;M;S;2;0;0;49.33;
Australia;29;F;S;2;0;1;53.66;
Australia;33;F;M;0;1;1;47.95;
Germany;34;M;S;2;0;1;52.72;
United States;44;M;M;1;2;0;49.77;
France;26;M;S;1;0;0;53.47;
United States;40;F;S;0;0;1;50.81;
United Kingdom;65;F;S;3;1;1;52.52;
Australia;31;F;M;3;0;1;51.47;
United States;30;M;M;1;0;0;48.03;
France;35;F;S;1;0;0;54.68;
Australia;31;M;M;2;0;1;51.17;
United States;60;M;M;1;2;0;47.06;
France;37;M;S;0;0;1;50.04;
Canada;27;M;S;1;0;1;53.01;
France;38;M;S;0;0;1;55.54;
United States;35;F;M;0;1;1;50.25;
Germany;43;M;M;3;2;1;56.09;
Germany;33;M;M;1;2;1;49.66;
Australia;26;M;M;0;0;0;48.28;
Canada;29;M;M;0;0;1;49.18;
Canada;56;F;M;1;2;0;51.37;
United States;50;M;S;0;0;0;51.14;
Australia;45;M;M;3;1;1;52.42;
Germany;60;F;M;1;2;0;45.74;
United States;61;M;M;3;2;1;51.8;
United States;30;M;S;0;0;0;48.27;
Australia;24;M;S;3;0;1;56.46;
United States;62;F;S;1;1;0;51.19;
France;42;M;M;1;2;1;57.35;
Australia;37;F;S;1;0;0;50.01;
Canada;43;F;M;2;2;1;50.19;
Germany;39;M;S;1;0;0;57.66;
Germany;42;F;M;3;0;1;51.99;
United States;58;M;M;1;2;1;53.13;
United States;44;M;M;1;2;1;54.44;
United States;38;F;S;1;0;0;50.34;
United Kingdom;31;F;S;3;0;1;53.25;
United States;34;M;M;0;1;1;52.6;
Canada;48;F;S;2;0;1;51.01;
Australia;57;M;M;1;2;1;48.28;
Australia;29;M;M;3;0;1;51.43;
United States;40;M;S;3;0;0;56.98;
Canada;28;F;M;1;0;1;49.63;
United States;62;F;M;2;3;0;52.97;
United Kingdom;51;F;M;1;2;1;52.99;
Germany;32;F;S;0;0;1;52.32;
Australia;41;F;S;3;0;1;50.35;
United States;38;F;S;0;0;0;50.77;
United States;61;F;M;3;2;0;52.26;
Canada;40;M;M;2;2;1;59;
United States;49;M;S;1;0;1;50.67;
Canada;30;F;S;1;0;0;48.4;
Germany;31;M;M;3;0;0;52.27;
Canada;59;M;S;0;1;1;53.55;
Canada;35;F;M;2;0;1;52;
France;43;M;S;0;0;1;58.7;
Australia;62;M;S;0;1;0;46.42;
United States;44;M;M;2;2;1;56.61;
Australia;61;F;S;1;1;0;51.69;
Germany;32;F;S;1;0;0;44.94;
United Kingdom;36;M;M;2;2;0;51.43;
United States;32;M;M;1;1;0;48.87;
France;57;M;S;0;1;0;48.83;
Australia;29;F;M;2;0;0;50.66;
United States;50;M;M;3;2;1;54.31;
France;49;M;M;1;2;0;52.55;
France;30;M;S;2;0;0;51.28;
United States;33;F;M;1;1;1;46.99;
France;26;F;S;0;0;1;47.88;
Australia;39;M;S;3;0;1;52.8;
United States;53;F;S;3;0;1;49.85;
United States;48;M;M;1;2;1;54.21;
Germany;53;F;M;2;2;1;48.31;
United States;36;F;M;0;2;0;45.37;
France;42;F;S;1;0;0;48.65;
France;36;F;S;1;0;0;51.51;
Australia;32;M;M;2;2;1;49.45;
United Kingdom;45;M;M;0;2;0;50;
United Kingdom;56;F;M;1;2;1;49.52;
Australia;33;M;M;2;1;0;48.59;
United States;69;M;M;2;2;0;51.86;
United States;57;M;M;2;2;1;50.69;
Germany;53;F;M;0;2;1;52.43;
United States;52;F;M;1;2;0;49.36;
Australia;30;M;S;1;0;1;50.87;
United States;46;F;S;2;0;0;52.14;
United States;44;M;M;3;2;1;57.94;
United States;36;F;S;2;0;1;52.49;
Australia;37;F;M;2;1;1;51.05;
United Kingdom;61;M;S;2;1;1;50.48;
United States;28;M;S;2;0;1;52.82;
Germany;69;M;M;3;2;1;51.98;
United States;58;F;M;1;2;0;49.09;
United States;35;F;S;1;0;0;50.38;
United Kingdom;42;F;M;1;2;1;51.85;
France;33;M;S;2;0;1;53.19;
Canada;26;M;M;1;0;0;46.82;
United States;62;F;M;2;2;1;53.09;
Germany;34;F;S;3;0;1;53.25;
Germany;38;M;S;0;0;1;61;
United Kingdom;37;M;M;2;2;1;52.71;
United States;47;F;M;1;2;1;49.3;
Germany;58;M;M;2;2;1;53.69;
Australia;53;M;M;1;2;1;51.7;
United States;48;F;M;1;2;1;48.41;
United States;37;M;S;2;0;1;51.71;
Canada;47;M;M;0;2;1;55.46;
United States;53;F;M;1;2;0;50.75;
Canada;47;M;M;2;2;1;50.41;
United Kingdom;42;M;M;3;2;0;56.84;
United States;41;F;M;0;2;1;53.22;
Australia;52;F;M;1;2;0;46.73;
United States;41;F;S;1;0;0;52.43;
United States;48;M;S;2;0;1;50.64;
Australia;61;M;S;0;1;1;49.7;
United States;26;M;S;1;0;0;48.45;
United States;35;M;S;2;0;0;55.45;
France;52;F;S;2;0;1;52.18;
United States;64;F;M;1;2;1;50.12;
United States;37;M;M;3;0;1;51.87;
Germany;44;M;M;1;2;1;55.42;
United States;60;F;M;1;2;0;48.66;
France;30;F;S;1;0;0;52.91;
United States;34;M;M;0;1;1;51.52;
Australia;54;M;M;1;2;1;55.09;
United States;48;F;S;0;0;0;45.69;
United States;42;F;M;1;1;0;46.12;
United States;52;M;M;0;2;0;56.58;
United States;36;F;S;2;0;1;51.08;
Germany;33;M;M;1;1;1;50.69;
Germany;24;M;S;0;0;0;49.5;
United States;34;F;M;0;1;0;45.11;
Australia;41;F;S;0;0;0;49.09;
United States;40;M;M;0;2;1;59.78;
Germany;50;F;S;0;0;0;50.84;
Canada;42;M;M;0;1;1;49.8;
United States;34;M;M;0;1;1;53.55;
Australia;26;F;S;1;0;0;50.54;
United States;51;F;S;0;0;1;52.71;
United States;41;M;S;1;0;0;61.16;
Germany;52;F;M;2;2;1;52.75;
United States;41;M;S;2;0;0;56.61;
United States;51;F;S;2;0;0;51.81;
United States;41;F;M;2;2;1;51.05;
Canada;43;M;M;2;1;0;60.53;
United States;33;M;S;3;0;1;55.54;
Australia;35;F;S;0;0;1;52.68;
United States;41;M;M;0;1;1;51.83;
United Kingdom;44;M;M;1;2;0;51.16;
Australia;27;M;S;3;0;1;53.29;
United States;43;M;M;2;2;1;58.75;
United States;56;F;M;1;2;0;45.53;
Australia;35;M;M;1;1;0;47.02;
United States;55;F;S;2;0;1;53.14;
United Kingdom;41;F;S;1;0;0;48.8;
United States;45;M;S;2;0;1;54.46;
Canada;61;M;M;3;2;1;52.4;
United States;58;F;M;3;2;1;53.56;
Germany;46;M;S;1;0;0;52.02;
United States;48;F;M;2;2;1;53.75;
France;56;M;M;3;2;1;53.64;
France;93;F;M;2;3;0;49.36;
United Kingdom;41;F;M;2;2;1;52.93;
United States;27;F;S;1;0;0;50.77;
United States;55;F;M;1;2;1;52.57;
Canada;29;M;S;1;0;0;49.93;
United States;31;M;M;0;0;1;49.15;
France;34;M;S;3;0;1;52.43;
Australia;34;F;M;0;2;0;44.98;
France;28;M;S;0;0;0;48.43;
United Kingdom;50;M;S;0;0;0;53.56;
Germany;44;M;S;2;0;1;59.38;
United States;51;M;M;0;1;1;56.18;
France;40;M;M;2;2;1;58.53;
Canada;37;F;S;0;0;0;47.15;
United States;27;F;M;0;0;1;48.58;
Canada;34;F;M;0;2;1;49.3;
France;38;M;S;2;0;0;51.47;
Australia;33;F;M;1;1;1;52.03;
United States;27;M;S;2;0;0;52.09;
United Kingdom;35;M;M;1;1;0;46.87;
Germany;37;F;M;1;2;1;46.29;
United Kingdom;62;M;S;3;1;1;54.79;
France;34;F;M;2;1;0;47.99;
United States;37;F;S;1;0;0;49.55;
United States;31;F;S;0;0;0;47.17;
United States;44;F;M;1;2;1;51.91;
Australia;31;F;M;3;0;0;50.73;
United States;42;F;S;2;0;0;49.82;
Australia;30;F;S;1;0;0;48.87;
Canada;29;M;M;0;0;1;48.54;
United States;65;F;M;2;3;0;50.44;
Australia;38;M;M;1;2;0;58.57;
United States;33;F;M;0;1;1;49.42;
Australia;41;M;S;2;0;1;61.82;
Australia;58;F;S;1;1;0;50.61;
United States;37;M;S;1;0;1;51.4;
United States;59;F;M;0;2;0;48.28;
United States;46;F;S;1;0;0;48.95;
United States;55;F;S;3;0;1;52.11;
Germany;33;M;S;0;0;1;54.48;
United States;50;M;M;2;2;1;51.69;
United States;44;M;S;1;0;0;53.12;
France;55;F;M;1;2;0;47.54;
Australia;27;M;S;0;0;0;46.78;
United States;36;M;M;2;0;1;51.88;
United States;51;F;S;1;0;0;51.3;
France;43;M;M;1;2;0;54.6;
United States;35;F;S;3;0;1;54.19;
United States;45;F;M;0;1;0;49.35;
United States;28;M;M;0;0;0;45.55;
France;33;F;S;0;0;1;49.17;
United Kingdom;45;F;M;2;0;0;52.4;
Australia;43;F;S;2;0;1;53.26;
Australia;54;M;M;1;2;0;53.17;
United States;31;F;M;2;0;0;52.24;
France;47;M;S;0;0;1;50.49;
United States;70;F;M;1;2;1;51.04;
France;38;F;M;2;0;1;52.16;
United States;51;M;S;0;0;0;51.96;
United States;48;F;S;1;0;0;50.6;
Australia;57;M;M;1;2;1;49.01;
Canada;32;M;M;0;1;0;48.72;
Germany;44;F;S;1;0;0;46.82;
Australia;58;M;S;1;1;1;48.26;
Australia;36;F;M;2;2;1;52.32;
United States;58;M;M;0;2;0;45.27;
United Kingdom;45;M;M;0;2;1;54.35;
France;25;M;S;1;0;0;52.69;
France;41;M;S;0;0;1;53.49;
Australia;41;M;S;1;0;0;56.22;
United States;42;F;M;1;2;1;48.26;
United States;46;M;M;1;2;1;56.43;
United Kingdom;27;M;S;3;0;1;49.71;
United States;27;F;S;1;0;0;49.77;
United States;34;F;M;0;1;1;53.51;
United States;47;M;M;0;2;0;50.35;
Germany;46;F;M;1;2;1;52.7;
Australia;37;M;M;2;2;1;51.88;
Canada;45;M;M;0;2;1;56.08;
United Kingdom;61;F;S;0;1;0;47.44;
United States;32;M;S;2;0;1;50.94;
France;44;F;M;3;1;1;53.97;
Germany;37;F;M;2;2;1;50.62;
United Kingdom;34;F;S;0;0;0;47.35;
United States;28;F;M;2;0;1;48.86;
United States;25;F;M;1;0;1;49.95;
Canada;30;F;S;3;0;1;53.88;
Germany;41;F;S;2;0;1;53.06;
United States;30;F;M;0;0;1;47.93;
Australia;34;F;M;3;0;1;52.53;
United States;43;M;M;1;1;1;58.5;
United States;35;F;S;1;0;0;46.93;
Germany;37;M;M;2;0;0;51.44;
United Kingdom;44;F;S;2;0;1;53.16;
United States;37;M;S;0;0;0;52.02;
Australia;41;F;S;1;0;0;53.27;
Canada;46;M;S;3;0;1;52.4;
Australia;34;F;S;0;0;0;49.03;
Australia;41;M;S;1;0;0;56.72;
United States;59;F;M;1;2;1;49.41;
United States;29;F;M;1;0;0;45.03;
United States;30;M;S;1;0;0;48.92;
United States;51;F;S;0;0;1;46.96;
Australia;37;M;S;0;0;0;47.92;
Australia;32;F;M;3;2;1;49.29;
United States;69;F;M;1;2;1;52.85;
Germany;60;F;S;0;1;0;45.34;
France;45;M;S;0;0;1;56.94;
Canada;50;F;M;2;2;1;49.62;
Australia;32;M;S;1;0;0;48.71;
Germany;49;M;S;1;0;0;57.51;
United States;53;M;M;2;2;1;58.41;
United States;44;M;M;1;2;0;50.98;
United States;26;M;M;0;0;0;48.05;
United States;49;F;M;1;2;1;54.46;
United States;52;M;M;0;2;1;58.71;
United Kingdom;44;M;S;0;0;1;55.17;
United Kingdom;48;M;M;0;1;1;52.28;
Canada;33;F;M;3;0;0;51.78;
United States;44;F;M;1;2;0;49.45;
Canada;40;M;M;2;0;1;51;
United States;50;M;M;2;2;1;57.19;
Germany;52;M;M;0;2;1;47.49;
United States;32;M;M;2;1;1;53.93;
United States;27;M;S;2;0;0;53.37;
United States;36;F;M;1;1;1;53.73;
France;47;F;M;1;2;1;52.84;
United States;32;M;M;1;2;1;53.22;
United States;62;F;S;2;1;0;52.82;
Australia;36;F;S;1;0;0;55.35;
Australia;51;M;S;1;0;1;52.75;
Australia;27;M;S;1;0;0;48.91;
Canada;31;M;S;0;0;1;49.32;
Germany;38;F;M;2;2;1;48.68;
France;38;F;S;1;0;0;49.22;
France;48;M;S;3;0;1;62.58;
Australia;71;F;S;1;1;0;51.97;
United States;49;M;S;1;0;0;53.85;
Australia;38;F;M;1;2;1;48.83;
United Kingdom;43;M;M;2;0;1;56.03;
United States;38;F;S;1;0;0;55;
Germany;44;M;M;1;1;1;53.04;
United States;32;F;S;1;0;0;52.62;
Germany;62;F;M;1;2;1;51.54;
Canada;42;F;S;3;0;1;51.96;
Australia;52;F;M;2;2;1;48.39;
United States;40;M;M;1;1;0;57.04;
France;37;M;M;1;2;1;54.43;
Canada;40;F;S;1;0;0;52.45;
United States;40;M;M;2;2;1;56.88;
Australia;35;M;M;2;2;1;53.69;
France;42;M;M;1;2;1;50.52;
Canada;64;M;S;3;1;0;55.39;
United States;40;F;S;2;0;1;52.38;
United States;49;F;S;1;0;0;49.3;
Germany;34;M;M;0;2;0;47.83;
United Kingdom;29;M;S;1;0;0;50.34;
France;41;M;S;1;0;0;51.74;
United States;57;M;M;2;2;1;55.93;
Canada;32;M;S;2;0;0;50.03;
United States;44;M;M;3;1;1;56.3;
United States;28;F;S;2;0;1;51.43;
Australia;32;F;S;1;0;0;52.48;
Australia;43;M;M;2;1;1;52.08;
Germany;53;F;S;2;0;0;52.13;
Canada;30;M;S;1;0;0;47.77;
United States;46;F;S;1;0;0;52.54;
United States;41;F;S;0;0;1;50.73;
Australia;47;F;M;1;2;0;49.83;
Canada;50;F;S;1;0;0;47.34;
France;34;F;M;1;2;0;48.36;
United States;38;M;M;1;2;1;58.52;
United States;50;F;S;1;0;0;52.55;
United States;50;M;S;1;0;0;50.85;
United States;33;F;M;3;2;1;54.58;
Australia;44;F;M;2;2;1;49.56;
United States;46;F;M;1;1;1;51.54;
United States;63;F;M;2;2;0;52.44;
Germany;58;F;S;1;1;0;52.55;
United States;43;M;M;2;2;1;57.34;
Australia;36;M;M;0;2;1;54.51;
Australia;53;F;S;1;0;0;51.06;
Australia;33;M;S;0;0;1;48.83;
France;25;M;M;1;0;0;52.19;
Australia;45;F;M;3;2;1;51.79;
Australia;54;M;M;2;2;1;56.12;
Canada;26;F;M;0;0;0;49.57;
United Kingdom;33;F;S;2;0;1;52.49;
United Kingdom;52;M;S;0;0;0;61.83;
United States;48;M;M;0;2;0;53.76;
Australia;42;F;S;3;0;1;53.15;
United States;69;F;S;2;1;0;54.36;
United States;60;M;M;3;2;1;50.31;
United States;44;M;M;0;1;1;45.98;
United Kingdom;53;M;S;0;0;0;54.59;
United States;36;F;S;2;0;1;51.53;
Australia;30;M;S;2;0;1;54.96;
United States;47;M;M;0;2;1;54.37;
France;41;F;S;0;0;1;50.47;
Germany;35;M;M;2;1;1;53.39;
United States;39;F;S;1;0;0;56.06;
Australia;31;M;S;1;0;1;49.99;
United States;66;M;M;2;2;0;51.87;
France;39;M;M;0;1;0;53.27;
United States;26;F;S;0;0;1;54.86;
United States;51;M;S;2;0;1;53.94;
United States;34;F;M;1;1;0;51.86;
Australia;39;M;M;2;2;1;54;
Germany;61;F;M;2;2;1;51.51;
Australia;49;F;S;2;0;0;54.22;
United States;52;F;M;2;2;1;49.17;
Australia;34;F;M;1;1;0;50.09;
United States;26;M;S;0;0;1;52.56;
United States;53;M;M;2;2;1;57.25;
United States;45;F;M;2;2;1;55.86;
United States;53;M;M;2;2;1;57.74;
Australia;38;F;S;3;0;1;50.44;
Germany;46;M;M;1;2;1;56.71;
Australia;65;F;M;1;3;0;50.43;
United States;39;F;S;0;0;1;50.95;
Canada;41;F;S;1;0;0;53.49;
United States;47;F;M;1;2;0;45.4;
United States;45;F;S;2;0;0;55.99;
Germany;41;M;M;0;2;0;50.29;
France;27;M;S;1;0;1;47.8;
United Kingdom;27;M;S;0;0;1;50.18;
France;37;F;M;1;2;1;50.2;
Germany;37;F;M;1;1;0;47.87;
Australia;40;M;S;2;0;1;58.26;
France;62;F;S;1;1;0;51.96;
Germany;24;F;S;0;0;0;45.7;
United States;43;M;S;1;0;0;55.92;
France;38;F;M;2;0;1;50.84;
United States;33;F;M;1;1;1;46.15;
Germany;45;M;M;0;1;1;53.03;
Canada;27;F;S;0;0;0;49.99;
Germany;40;M;S;2;0;0;54.2;
United States;32;M;M;3;2;1;53.86;
France;57;M;M;0;2;0;46.57;
Australia;48;M;M;2;2;1;55.01;
Australia;62;F;M;1;2;1;53.68;
United Kingdom;63;M;M;3;2;1;52.39;
Australia;38;M;S;1;0;1;50.19;
United States;62;F;S;1;1;0;56.98;
United States;29;M;S;1;0;0;55.22;
Australia;36;F;S;2;0;1;52.45;
United States;51;F;S;2;0;0;50.57;
Australia;65;F;M;1;2;0;45.47;
United Kingdom;31;F;M;3;0;0;51.72;
United States;51;M;M;1;2;0;48.24;
Australia;52;F;M;2;2;1;47.69;
Germany;48;F;S;2;0;1;52.75;
Australia;32;F;S;2;0;0;53.81;
United States;42;F;M;2;2;1;50.5;
United States;41;M;M;0;2;0;47.35;
Germany;39;M;S;1;0;0;52.9;
United States;34;M;M;1;2;1;46.17;
Australia;33;M;S;1;0;0;52.16;
United Kingdom;46;F;S;2;0;0;54.04;
Germany;57;M;M;0;2;1;45.77;
Australia;40;M;M;1;1;0;50.87;
United States;47;M;M;1;2;1;55.16;
United States;45;F;S;1;0;0;55.08;
Australia;35;F;M;1;2;1;52.44;
United States;58;F;M;2;2;1;51.89;
United Kingdom;45;F;S;1;0;0;51.76;
Australia;54;M;M;3;2;1;50.24;
United States;50;M;M;1;2;1;50.83;
United Kingdom;63;M;M;1;2;1;51.16;
Australia;33;F;S;0;0;0;48.47;
United States;62;F;M;0;2;0;50.97;
United States;34;F;M;1;1;1;49.21;
United Kingdom;35;F;S;1;0;0;46.53;
United States;46;F;M;2;1;1;52.36;
France;29;M;M;1;0;0;45.85;
United States;44;F;M;0;1;1;48.24;
United States;53;F;M;1;2;0;50.77;
Canada;68;F;M;0;2;1;49.64;
Australia;30;M;S;2;0;1;53.76;
France;53;M;M;0;2;0;57.68;
United States;32;M;M;2;1;1;53.98;
Australia;54;M;M;1;2;1;50;
United States;67;M;S;0;1;0;52.01;
Australia;35;M;M;1;1;1;49.31;
Australia;51;F;M;0;2;1;50.22;
Australia;38;F;S;1;0;0;49.72;
Australia;53;M;M;1;2;0;48.88;
United States;47;F;M;2;1;1;50.88;
United Kingdom;44;M;M;3;0;1;58.3;
Germany;37;F;S;1;0;0;45.59;
Germany;54;M;M;1;2;1;55.7;
Canada;49;M;M;3;2;0;59.05;
France;33;F;S;2;0;1;51.01;
Australia;26;F;S;0;0;0;50.8;
Australia;32;M;M;1;1;1;49.93;
United Kingdom;40;F;S;1;0;0;51.05;
United States;33;F;M;2;0;1;52.39;
Australia;55;F;M;1;1;0;45.77;
Australia;42;M;M;2;2;1;56.69;
Australia;44;F;M;2;2;0;49.56;
United States;29;F;S;1;0;0;51.99;
United States;49;M;S;1;0;0;59.18;
France;32;M;S;0;0;0;46.32;
United States;33;M;M;1;1;1;49.01;
United States;26;F;S;0;0;1;52.52;
United Kingdom;59;F;M;2;2;1;55.87;
France;38;F;M;0;1;0;48.48;
United States;35;F;S;0;0;0;48.51;
United Kingdom;35;F;S;1;0;0;53.52;
Australia;37;F;M;3;1;1;55.59;
France;43;M;S;1;0;1;53.49;
Australia;32;M;S;1;0;0;51.33;
United States;30;M;S;0;0;1;52;
Australia;48;F;S;2;0;0;49.03;
United States;41;M;M;2;0;1;53.48;
United States;38;M;S;0;0;0;53.41;
United Kingdom;51;F;M;1;2;1;53.65;
United States;57;M;M;1;2;1;55.3;
United States;47;M;M;0;2;1;52.04;
United States;30;F;S;1;0;0;51.48;
United States;50;F;M;3;2;0;51.09;
United Kingdom;59;F;M;2;2;0;50.09;
United States;25;M;M;1;0;0;47.94;
Australia;54;M;M;2;2;1;55.4;
United States;64;M;S;1;1;0;47.81;
United States;30;M;S;0;0;1;49.43;
France;48;F;S;2;0;1;49.24;
Australia;33;F;M;1;2;1;52.31;
United Kingdom;49;M;M;1;2;0;52.41;
United States;46;F;M;1;2;1;50.77;
Canada;53;F;M;2;2;1;50.33;
United States;41;F;M;2;2;1;54.52;
United States;34;F;M;2;0;1;51.7;
Australia;24;M;M;1;0;0;49.9;
France;52;F;M;3;2;1;53.85;
United States;52;F;M;1;2;0;50.61;
Canada;38;F;M;1;1;1;53.22;
United Kingdom;36;M;M;0;2;1;51.95;
United States;51;M;M;1;2;1;47.92;
Germany;38;F;M;2;0;0;51.6;
Germany;45;M;M;3;2;1;58.54;
United States;72;M;S;0;1;0;51.71;
United States;47;M;M;2;2;1;55.73;
